,YEAR,STATE,State_Abrv,COUNTY,DEATHS,TOTAL_POP,_merge_old,COUNTY_Abrv,mortality_rate_state_avg,_merge,Deaths_Per_Cap,treatment_status
213,2003,Florida,FL,BROWARD COUNTY,230.0,1707543,both,BROWARD,5.345774265419162e-05,both,0.00013469646152395576,Treatment
214,2003,Florida,,CALHOUN COUNTY,1.0,13293,left_only,CALHOUN,5.345774265419162e-05,both,7.522756337922214e-05,Control
215,2003,Florida,,CHARLOTTE COUNTY,8.0,153235,left_only,CHARLOTTE,5.345774265419162e-05,both,5.220739387215714e-05,Control
216,2003,Florida,FL,CITRUS COUNTY,16.0,126215,both,CITRUS,5.345774265419162e-05,both,0.0001267678168205047,Treatment
217,2003,Florida,FL,CLAY COUNTY,16.0,155620,both,CLAY,5.345774265419162e-05,both,0.00010281454825857859,Treatment
218,2003,Florida,FL,COLLIER COUNTY,29.0,285321,both,COLLIER,5.345774265419162e-05,both,0.00010163990733244311,Treatment
219,2003,Florida,,COLUMBIA COUNTY,3.0,59395,left_only,COLUMBIA,5.345774265419162e-05,both,5.0509302129808904e-05,Control
220,2003,Florida,,DESOTO COUNTY,2.0,33271,left_only,DESOTO,5.345774265419162e-05,both,6.0112410207087255e-05,Control
221,2003,Florida,,DIXIE COUNTY,1.0,14364,left_only,DIXIE,5.345774265419162e-05,both,6.961849067112225e-05,Control
222,2003,Florida,FL,DUVAL COUNTY,127.0,809633,both,DUVAL,5.345774265419162e-05,both,0.0001568611951340916,Treatment
223,2003,Florida,FL,ESCAMBIA COUNTY,27.0,296603,both,ESCAMBIA,5.345774265419162e-05,both,9.103077177236913e-05,Treatment
224,2003,Florida,,FLAGLER COUNTY,3.0,62947,left_only,FLAGLER,5.345774265419162e-05,both,4.765914181771967e-05,Control
225,2003,Florida,,FLORIDA,10.0,17004085,left_only,,5.345774265419162e-05,both,5.880939785939672e-07,Control
226,2003,Florida,,FRANKLIN COUNTY,1.0,10025,left_only,FRANKLIN,5.345774265419162e-05,both,9.975062344139652e-05,Control
227,2003,Florida,,GADSDEN COUNTY,2.0,44952,left_only,GADSDEN,5.345774265419162e-05,both,4.4491902473749775e-05,Control
228,2003,Florida,,GILCHRIST COUNTY,1.0,15011,left_only,GILCHRIST,5.345774265419162e-05,both,6.661781360335754e-05,Control
229,2003,Florida,,GLADES COUNTY,1.0,11514,left_only,GLADES,5.345774265419162e-05,both,8.685079034219212e-05,Control
230,2003,Florida,,GULF COUNTY,1.0,15266,left_only,GULF,5.345774265419162e-05,both,6.550504388837941e-05,Control
231,2003,Florida,,HAMILTON COUNTY,1.0,14010,left_only,HAMILTON,5.345774265419162e-05,both,7.137758743754462e-05,Control
232,2003,Florida,,HARDEE COUNTY,1.0,26765,left_only,HARDEE,5.345774265419162e-05,both,3.736222678871661e-05,Control
233,2003,Florida,,HENDRY COUNTY,2.0,36138,left_only,HENDRY,5.345774265419162e-05,both,5.534340583319497e-05,Control
234,2003,Florida,FL,HERNANDO COUNTY,15.0,142686,both,HERNANDO,5.345774265419162e-05,both,0.00010512594087717085,Treatment
235,2003,Florida,FL,HIGHLANDS COUNTY,10.0,90943,both,HIGHLANDS,5.345774265419162e-05,both,0.00010995898529848366,Treatment
236,2003,Florida,FL,HILLSBOROUGH COUNTY,138.0,1077462,both,HILLSBOROUGH,5.345774265419162e-05,both,0.0001280787628705235,Treatment
237,2003,Florida,,HOLMES COUNTY,1.0,19254,left_only,HOLMES,5.345774265419162e-05,both,5.193725979017347e-05,Control
238,2003,Florida,FL,INDIAN RIVER COUNTY,10.0,120450,both,INDIAN RIVER,5.345774265419162e-05,both,8.302200083022001e-05,Treatment
239,2003,Florida,,JACKSON COUNTY,2.0,46274,left_only,JACKSON,5.345774265419162e-05,both,4.322081514457363e-05,Control
240,2003,Florida,,JEFFERSON COUNTY,1.0,13602,left_only,JEFFERSON,5.345774265419162e-05,both,7.351860020585208e-05,Control
241,2003,Florida,,LAFAYETTE COUNTY,0.0,7356,left_only,LAFAYETTE,5.345774265419162e-05,both,0.0,Control
242,2003,Florida,FL,LAKE COUNTY,17.0,241489,both,LAKE,5.345774265419162e-05,both,7.039658121073837e-05,Treatment
243,2003,Florida,FL,LEE COUNTY,77.0,497662,both,LEE,5.345774265419162e-05,both,0.00015472348702533044,Treatment
244,2003,Florida,FL,LEON COUNTY,11.0,250673,both,LEON,5.345774265419162e-05,both,4.3881870005944e-05,Treatment
245,2003,Florida,,LEVY COUNTY,2.0,36530,left_only,LEVY,5.345774265419162e-05,both,5.474952094169176e-05,Control
246,2003,Florida,,LIBERTY COUNTY,0.0,7325,left_only,LIBERTY,5.345774265419162e-05,both,0.0,Control
247,2003,Florida,,MADISON COUNTY,1.0,18778,left_only,MADISON,5.345774265419162e-05,both,5.3253807647246777e-05,Control
248,2003,Florida,FL,MANATEE COUNTY,42.0,287000,both,MANATEE,5.345774265419162e-05,both,0.00014634146341463414,Treatment
249,2003,Florida,FL,MARION COUNTY,43.0,280091,both,MARION,5.345774265419162e-05,both,0.0001535215340728549,Treatment
250,2003,Florida,FL,MARTIN COUNTY,15.0,136598,both,MARTIN,5.345774265419162e-05,both,0.0001098112710288584,Treatment
251,2003,Florida,FL,MIAMI-DADE COUNTY,111.0,2336070,both,MIAMI-DADE,5.345774265419162e-05,both,4.7515699443937896e-05,Treatment
252,2003,Florida,FL,MONROE COUNTY,17.0,78497,both,MONROE,5.345774265419162e-05,both,0.00021656878606825738,Treatment
253,2003,Florida,,NASSAU COUNTY,3.0,62069,left_only,NASSAU,5.345774265419162e-05,both,4.83333064814964e-05,Control
254,2003,Florida,FL,OKALOOSA COUNTY,20.0,177649,both,OKALOOSA,5.345774265419162e-05,both,0.00011258155126119483,Treatment
255,2003,Florida,,OKEECHOBEE COUNTY,2.0,37224,left_only,OKEECHOBEE,5.345774265419162e-05,both,5.372877713303245e-05,Control
256,2003,Florida,FL,ORANGE COUNTY,83.0,979227,both,ORANGE,5.345774265419162e-05,both,8.476073474281244e-05,Treatment
257,2003,Florida,FL,OSCEOLA COUNTY,12.0,202687,both,OSCEOLA,5.345774265419162e-05,both,5.920458638195839e-05,Treatment
258,2003,Florida,FL,PALM BEACH COUNTY,199.0,1218100,both,PALM BEACH,5.345774265419162e-05,both,0.00016336918151219112,Treatment
259,2003,Florida,FL,PASCO COUNTY,62.0,383238,both,PASCO,5.345774265419162e-05,both,0.00016177936425928536,Treatment
260,2003,Florida,FL,PINELLAS COUNTY,135.0,926266,both,PINELLAS,5.345774265419162e-05,both,0.00014574647023641156,Treatment
261,2003,Florida,FL,POLK COUNTY,42.0,513058,both,POLK,5.345774265419162e-05,both,8.186208966627555e-05,Treatment
262,2003,Florida,,PUTNAM COUNTY,4.0,71853,left_only,PUTNAM,5.345774265419162e-05,both,5.566921353318581e-05,Control
263,2003,Florida,FL,SANTA ROSA COUNTY,21.0,131463,both,SANTA ROSA,5.345774265419162e-05,both,0.00015974076356084981,Treatment
264,2003,Florida,FL,SARASOTA COUNTY,62.0,347862,both,SARASOTA,5.345774265419162e-05,both,0.00017823159758754907,Treatment
265,2003,Florida,FL,SEMINOLE COUNTY,33.0,388141,both,SEMINOLE,5.345774265419162e-05,both,8.50206497123468e-05,Treatment
266,2003,Florida,,ST. JOHNS COUNTY,8.0,142165,left_only,ST. JOHNS,5.345774265419162e-05,both,5.627264094538037e-05,Control
267,2003,Florida,FL,ST. LUCIE COUNTY,21.0,214924,both,ST. LUCIE,5.345774265419162e-05,both,9.770895758500679e-05,Treatment
268,2003,Florida,,SUMTER COUNTY,3.0,61934,left_only,SUMTER,5.345774265419162e-05,both,4.843866050957471e-05,Control
269,2003,Florida,,SUWANNEE COUNTY,2.0,36812,left_only,SUWANNEE,5.345774265419162e-05,both,5.433010974682169e-05,Control
270,2003,Florida,,TAYLOR COUNTY,1.0,20011,left_only,TAYLOR,5.345774265419162e-05,both,4.997251511668582e-05,Control
271,2003,Florida,,UNION COUNTY,1.0,13787,left_only,UNION,5.345774265419162e-05,both,7.253209545223762e-05,Control
272,2003,Florida,FL,VOLUSIA COUNTY,48.0,466074,both,VOLUSIA,5.345774265419162e-05,both,0.00010298793753781588,Treatment
273,2003,Florida,,WAKULLA COUNTY,1.0,25062,left_only,WAKULLA,5.345774265419162e-05,both,3.990104540738967e-05,Control
274,2003,Florida,,WALTON COUNTY,2.0,45578,left_only,WALTON,5.345774265419162e-05,both,4.388081969371188e-05,Control
275,2003,Florida,,WASHINGTON COUNTY,1.0,21537,left_only,WASHINGTON,5.345774265419162e-05,both,4.643172215257464e-05,Control
276,2003,Georgia,,APPLING COUNTY,0.0,17732,left_only,APPLING,1.455444888912444e-05,both,0.0,Control
277,2003,Georgia,,ATKINSON COUNTY,0.0,7990,left_only,ATKINSON,1.455444888912444e-05,both,0.0,Control
278,2003,Georgia,,BACON COUNTY,0.0,10253,left_only,BACON,1.455444888912444e-05,both,0.0,Control
279,2003,Georgia,,BAKER COUNTY,0.0,4124,left_only,BAKER,1.455444888912444e-05,both,0.0,Control
280,2003,Georgia,,BALDWIN COUNTY,1.0,45433,left_only,BALDWIN,1.455444888912444e-05,both,2.2010432945216032e-05,Control
281,2003,Georgia,,BANKS COUNTY,0.0,15836,left_only,BANKS,1.455444888912444e-05,both,0.0,Control
282,2003,Georgia,,BARROW COUNTY,1.0,52253,left_only,BARROW,1.455444888912444e-05,both,1.9137657168009494e-05,Control
283,2003,Georgia,,BARTOW COUNTY,1.0,85731,left_only,BARTOW,1.455444888912444e-05,both,1.1664392110205176e-05,Control
284,2003,Georgia,,BEN HILL COUNTY,0.0,17095,left_only,BEN HILL,1.455444888912444e-05,both,0.0,Control
285,2003,Georgia,,BERRIEN COUNTY,0.0,17017,left_only,BERRIEN,1.455444888912444e-05,both,0.0,Control
286,2003,Georgia,GA,BIBB COUNTY,13.0,153697,both,BIBB,1.455444888912444e-05,both,8.458200225118253e-05,Control
287,2003,Georgia,,BLECKLEY COUNTY,0.0,11807,left_only,BLECKLEY,1.455444888912444e-05,both,0.0,Control
288,2003,Georgia,,BRANTLEY COUNTY,0.0,15911,left_only,BRANTLEY,1.455444888912444e-05,both,0.0,Control
289,2003,Georgia,,BROOKS COUNTY,0.0,16051,left_only,BROOKS,1.455444888912444e-05,both,0.0,Control
290,2003,Georgia,,BRYAN COUNTY,0.0,25069,left_only,BRYAN,1.455444888912444e-05,both,0.0,Control
291,2003,Georgia,,BULLOCH COUNTY,1.0,59314,left_only,BULLOCH,1.455444888912444e-05,both,1.685942610513538e-05,Control
292,2003,Georgia,,BURKE COUNTY,0.0,22692,left_only,BURKE,1.455444888912444e-05,both,0.0,Control
293,2003,Georgia,,BUTTS COUNTY,0.0,21540,left_only,BUTTS,1.455444888912444e-05,both,0.0,Control
294,2003,Georgia,,CALHOUN COUNTY,0.0,6286,left_only,CALHOUN,1.455444888912444e-05,both,0.0,Control
295,2003,Georgia,,CAMDEN COUNTY,1.0,44568,left_only,CAMDEN,1.455444888912444e-05,both,2.243762340692874e-05,Control
296,2003,Georgia,,CANDLER COUNTY,0.0,9937,left_only,CANDLER,1.455444888912444e-05,both,0.0,Control
297,2003,Georgia,,CARROLL COUNTY,1.0,97396,left_only,CARROLL,1.455444888912444e-05,both,1.0267362109326872e-05,Control
298,2003,Georgia,,CATOOSA COUNTY,1.0,57614,left_only,CATOOSA,1.455444888912444e-05,both,1.7356892421980767e-05,Control
299,2003,Georgia,,CHARLTON COUNTY,0.0,11282,left_only,CHARLTON,1.455444888912444e-05,both,0.0,Control
300,2003,Georgia,,CHATHAM COUNTY,3.0,237348,left_only,CHATHAM,1.455444888912444e-05,both,1.2639668335102888e-05,Control
301,2003,Georgia,,CHATTAHOOCHEE COUNTY,0.0,15289,left_only,CHATTAHOOCHEE,1.455444888912444e-05,both,0.0,Control
302,2003,Georgia,,CHATTOOGA COUNTY,0.0,25981,left_only,CHATTOOGA,1.455444888912444e-05,both,0.0,Control
303,2003,Georgia,GA,CHEROKEE COUNTY,13.0,165585,both,CHEROKEE,1.455444888912444e-05,both,7.8509526829121e-05,Control
304,2003,Georgia,,CLARKE COUNTY,2.0,106287,left_only,CLARKE,1.455444888912444e-05,both,1.8816976676357408e-05,Control
305,2003,Georgia,,CLAY COUNTY,0.0,3303,left_only,CLAY,1.455444888912444e-05,both,0.0,Control
306,2003,Georgia,GA,CLAYTON COUNTY,18.0,252631,both,CLAYTON,1.455444888912444e-05,both,7.125016328162418e-05,Control
307,2003,Georgia,,CLINCH COUNTY,0.0,6933,left_only,CLINCH,1.455444888912444e-05,both,0.0,Control
308,2003,Georgia,GA,COBB COUNTY,34.0,634638,both,COBB,1.455444888912444e-05,both,5.357384839861464e-05,Control
309,2003,Georgia,,COFFEE COUNTY,1.0,39183,left_only,COFFEE,1.455444888912444e-05,both,2.552127198019549e-05,Control
310,2003,Georgia,,COLQUITT COUNTY,1.0,42554,left_only,COLQUITT,1.455444888912444e-05,both,2.349955350848334e-05,Control
311,2003,Georgia,,COLUMBIA COUNTY,1.0,98761,left_only,COLUMBIA,1.455444888912444e-05,both,1.0125454379765291e-05,Control
312,2003,Georgia,,COOK COUNTY,0.0,16060,left_only,COOK,1.455444888912444e-05,both,0.0,Control
313,2003,Georgia,,COWETA COUNTY,1.0,100382,left_only,COWETA,1.455444888912444e-05,both,9.961945368691599e-06,Control
314,2003,Georgia,,CRAWFORD COUNTY,0.0,12592,left_only,CRAWFORD,1.455444888912444e-05,both,0.0,Control
315,2003,Georgia,,CRISP COUNTY,0.0,22194,left_only,CRISP,1.455444888912444e-05,both,0.0,Control
316,2003,Georgia,,DADE COUNTY,0.0,15901,left_only,DADE,1.455444888912444e-05,both,0.0,Control
317,2003,Georgia,,DAWSON COUNTY,0.0,18406,left_only,DAWSON,1.455444888912444e-05,both,0.0,Control
318,2003,Georgia,GA,DEKALB COUNTY,39.0,668148,both,DEKALB,1.455444888912444e-05,both,5.8370301190754146e-05,Control
319,2003,Georgia,,DECATUR COUNTY,0.0,27795,left_only,DECATUR,1.455444888912444e-05,both,0.0,Control
320,2003,Georgia,,DODGE COUNTY,0.0,20180,left_only,DODGE,1.455444888912444e-05,both,0.0,Control
321,2003,Georgia,,DOOLY COUNTY,0.0,12508,left_only,DOOLY,1.455444888912444e-05,both,0.0,Control
322,2003,Georgia,,DOUGHERTY COUNTY,1.0,95015,left_only,DOUGHERTY,1.455444888912444e-05,both,1.0524654001999684e-05,Control
323,2003,Georgia,,DOUGLAS COUNTY,1.0,102034,left_only,DOUGLAS,1.455444888912444e-05,both,9.800654683732874e-06,Control
324,2003,Georgia,,EARLY COUNTY,0.0,11978,left_only,EARLY,1.455444888912444e-05,both,0.0,Control
325,2003,Georgia,,ECHOLS COUNTY,0.0,3844,left_only,ECHOLS,1.455444888912444e-05,both,0.0,Control
326,2003,Georgia,,EFFINGHAM COUNTY,1.0,42168,left_only,EFFINGHAM,1.455444888912444e-05,both,2.3714665148928097e-05,Control
327,2003,Georgia,,ELBERT COUNTY,0.0,20572,left_only,ELBERT,1.455444888912444e-05,both,0.0,Control
328,2003,Georgia,,EMANUEL COUNTY,0.0,21616,left_only,EMANUEL,1.455444888912444e-05,both,0.0,Control
329,2003,Georgia,,EVANS COUNTY,0.0,11020,left_only,EVANS,1.455444888912444e-05,both,0.0,Control
330,2003,Georgia,,FANNIN COUNTY,0.0,21424,left_only,FANNIN,1.455444888912444e-05,both,0.0,Control
331,2003,Georgia,,FAYETTE COUNTY,1.0,97634,left_only,FAYETTE,1.455444888912444e-05,both,1.0242333613290452e-05,Control
332,2003,Georgia,,FLOYD COUNTY,1.0,93539,left_only,FLOYD,1.455444888912444e-05,both,1.0690727931664867e-05,Control
333,2003,Georgia,,FORSYTH COUNTY,2.0,122698,left_only,FORSYTH,1.455444888912444e-05,both,1.630018419208137e-05,Control
334,2003,Georgia,,FRANKLIN COUNTY,0.0,21193,left_only,FRANKLIN,1.455444888912444e-05,both,0.0,Control
335,2003,Georgia,GA,FULTON COUNTY,75.0,812568,both,FULTON,1.455444888912444e-05,both,9.229996751041143e-05,Control
336,2003,Georgia,,GEORGIA,10.0,8622793,left_only,,1.455444888912444e-05,both,1.1597170429581227e-06,Control
337,2003,Georgia,,GILMER COUNTY,0.0,25575,left_only,GILMER,1.455444888912444e-05,both,0.0,Control
338,2003,Georgia,,GLASCOCK COUNTY,0.0,2644,left_only,GLASCOCK,1.455444888912444e-05,both,0.0,Control
339,2003,Georgia,,GLYNN COUNTY,1.0,70391,left_only,GLYNN,1.455444888912444e-05,both,1.4206361608728388e-05,Control
340,2003,Georgia,,GORDON COUNTY,1.0,48145,left_only,GORDON,1.455444888912444e-05,both,2.077058884619379e-05,Control
341,2003,Georgia,,GRADY COUNTY,0.0,23716,left_only,GRADY,1.455444888912444e-05,both,0.0,Control
342,2003,Georgia,,GREENE COUNTY,0.0,15110,left_only,GREENE,1.455444888912444e-05,both,0.0,Control
343,2003,Georgia,GA,GWINNETT COUNTY,21.0,663391,both,GWINNETT,1.455444888912444e-05,both,3.165553949330033e-05,Control
344,2003,Georgia,,HABERSHAM COUNTY,1.0,38051,left_only,HABERSHAM,1.455444888912444e-05,both,2.6280518251819927e-05,Control
345,2003,Georgia,,HALL COUNTY,2.0,153561,left_only,HALL,1.455444888912444e-05,both,1.3024140243942147e-05,Control
346,2003,Georgia,,HANCOCK COUNTY,0.0,9764,left_only,HANCOCK,1.455444888912444e-05,both,0.0,Control
347,2003,Georgia,,HARALSON COUNTY,0.0,27227,left_only,HARALSON,1.455444888912444e-05,both,0.0,Control
348,2003,Georgia,,HARRIS COUNTY,0.0,26256,left_only,HARRIS,1.455444888912444e-05,both,0.0,Control
349,2003,Georgia,,HART COUNTY,0.0,23402,left_only,HART,1.455444888912444e-05,both,0.0,Control
350,2003,Georgia,,HEARD COUNTY,0.0,11169,left_only,HEARD,1.455444888912444e-05,both,0.0,Control
351,2003,Georgia,,HENRY COUNTY,2.0,150928,left_only,HENRY,1.455444888912444e-05,both,1.3251351637867062e-05,Control
352,2003,Georgia,,HOUSTON COUNTY,2.0,119396,left_only,HOUSTON,1.455444888912444e-05,both,1.675097993232604e-05,Control
353,2003,Georgia,,IRWIN COUNTY,0.0,9777,left_only,IRWIN,1.455444888912444e-05,both,0.0,Control
354,2003,Georgia,,JACKSON COUNTY,1.0,46230,left_only,JACKSON,1.455444888912444e-05,both,2.163097555699762e-05,Control
355,2003,Georgia,,JASPER COUNTY,0.0,12417,left_only,JASPER,1.455444888912444e-05,both,0.0,Control
356,2003,Georgia,,JEFF DAVIS COUNTY,0.0,13234,left_only,JEFF DAVIS,1.455444888912444e-05,both,0.0,Control
357,2003,Georgia,,JEFFERSON COUNTY,0.0,17019,left_only,JEFFERSON,1.455444888912444e-05,both,0.0,Control
358,2003,Georgia,,JENKINS COUNTY,0.0,8518,left_only,JENKINS,1.455444888912444e-05,both,0.0,Control
359,2003,Georgia,,JOHNSON COUNTY,0.0,9456,left_only,JOHNSON,1.455444888912444e-05,both,0.0,Control
360,2003,Georgia,,JONES COUNTY,0.0,25738,left_only,JONES,1.455444888912444e-05,both,0.0,Control
361,2003,Georgia,,LAMAR COUNTY,0.0,16470,left_only,LAMAR,1.455444888912444e-05,both,0.0,Control
362,2003,Georgia,,LANIER COUNTY,0.0,7748,left_only,LANIER,1.455444888912444e-05,both,0.0,Control
363,2003,Georgia,,LAURENS COUNTY,1.0,46277,left_only,LAURENS,1.455444888912444e-05,both,2.1609006633965037e-05,Control
364,2003,Georgia,,LEE COUNTY,0.0,25260,left_only,LEE,1.455444888912444e-05,both,0.0,Control
365,2003,Georgia,,LIBERTY COUNTY,1.0,60403,left_only,LIBERTY,1.455444888912444e-05,both,1.6555469099216926e-05,Control
366,2003,Georgia,,LINCOLN COUNTY,0.0,8357,left_only,LINCOLN,1.455444888912444e-05,both,0.0,Control
367,2003,Georgia,,LONG COUNTY,0.0,10849,left_only,LONG,1.455444888912444e-05,both,0.0,Control
368,2003,Georgia,,LOWNDES COUNTY,1.0,94207,left_only,LOWNDES,1.455444888912444e-05,both,1.0614922457991444e-05,Control
369,2003,Georgia,,LUMPKIN COUNTY,0.0,24162,left_only,LUMPKIN,1.455444888912444e-05,both,0.0,Control
370,2003,Georgia,,MACON COUNTY,0.0,14294,left_only,MACON,1.455444888912444e-05,both,0.0,Control
371,2003,Georgia,,MADISON COUNTY,0.0,26857,left_only,MADISON,1.455444888912444e-05,both,0.0,Control
372,2003,Georgia,,MARION COUNTY,0.0,7521,left_only,MARION,1.455444888912444e-05,both,0.0,Control
373,2003,Georgia,,MCDUFFIE COUNTY,0.0,21155,left_only,MCDUFFIE,1.455444888912444e-05,both,0.0,Control
374,2003,Georgia,,MCINTOSH COUNTY,0.0,11878,left_only,MCINTOSH,1.455444888912444e-05,both,0.0,Control
375,2003,Georgia,,MERIWETHER COUNTY,0.0,22615,left_only,MERIWETHER,1.455444888912444e-05,both,0.0,Control
376,2003,Georgia,,MILLER COUNTY,0.0,6206,left_only,MILLER,1.455444888912444e-05,both,0.0,Control
377,2003,Georgia,,MITCHELL COUNTY,0.0,23594,left_only,MITCHELL,1.455444888912444e-05,both,0.0,Control
378,2003,Georgia,,MONROE COUNTY,0.0,23499,left_only,MONROE,1.455444888912444e-05,both,0.0,Control
379,2003,Georgia,,MONTGOMERY COUNTY,0.0,8805,left_only,MONTGOMERY,1.455444888912444e-05,both,0.0,Control
380,2003,Georgia,,MORGAN COUNTY,0.0,16397,left_only,MORGAN,1.455444888912444e-05,both,0.0,Control
381,2003,Georgia,,MURRAY COUNTY,1.0,38998,left_only,MURRAY,1.455444888912444e-05,both,2.5642340632852968e-05,Control
382,2003,Georgia,GA,MUSCOGEE COUNTY,13.0,180838,both,MUSCOGEE,1.455444888912444e-05,both,7.188754575918779e-05,Control
383,2003,Georgia,,NEWTON COUNTY,1.0,75610,left_only,NEWTON,1.455444888912444e-05,both,1.322576378785875e-05,Control
384,2003,Georgia,,OCONEE COUNTY,0.0,27334,left_only,OCONEE,1.455444888912444e-05,both,0.0,Control
385,2003,Georgia,,OGLETHORPE COUNTY,0.0,13369,left_only,OGLETHORPE,1.455444888912444e-05,both,0.0,Control
386,2003,Georgia,,PAULDING COUNTY,1.0,100340,left_only,PAULDING,1.455444888912444e-05,both,9.966115208291807e-06,Control
387,2003,Georgia,,PEACH COUNTY,0.0,24595,left_only,PEACH,1.455444888912444e-05,both,0.0,Control
388,2003,Georgia,,PICKENS COUNTY,0.0,26209,left_only,PICKENS,1.455444888912444e-05,both,0.0,Control
389,2003,Georgia,,PIERCE COUNTY,0.0,16278,left_only,PIERCE,1.455444888912444e-05,both,0.0,Control
390,2003,Georgia,,PIKE COUNTY,0.0,14881,left_only,PIKE,1.455444888912444e-05,both,0.0,Control
391,2003,Georgia,,POLK COUNTY,1.0,39246,left_only,POLK,1.455444888912444e-05,both,2.5480303725220406e-05,Control
392,2003,Georgia,,PULASKI COUNTY,0.0,10351,left_only,PULASKI,1.455444888912444e-05,both,0.0,Control
393,2003,Georgia,,PUTNAM COUNTY,0.0,19494,left_only,PUTNAM,1.455444888912444e-05,both,0.0,Control
394,2003,Georgia,,QUITMAN COUNTY,0.0,2478,left_only,QUITMAN,1.455444888912444e-05,both,0.0,Control
395,2003,Georgia,,RABUN COUNTY,0.0,15691,left_only,RABUN,1.455444888912444e-05,both,0.0,Control
396,2003,Georgia,,RANDOLPH COUNTY,0.0,7699,left_only,RANDOLPH,1.455444888912444e-05,both,0.0,Control
397,2003,Georgia,GA,RICHMOND COUNTY,14.0,196958,both,RICHMOND,1.455444888912444e-05,both,7.108114420333268e-05,Control
398,2003,Georgia,GA,ROCKDALE COUNTY,11.0,74860,both,ROCKDALE,1.455444888912444e-05,both,0.0001469409564520438,Control
399,2003,Georgia,,SCHLEY COUNTY,0.0,3976,left_only,SCHLEY,1.455444888912444e-05,both,0.0,Control
400,2003,Georgia,,SCREVEN COUNTY,0.0,15040,left_only,SCREVEN,1.455444888912444e-05,both,0.0,Control
401,2003,Georgia,,SEMINOLE COUNTY,0.0,9033,left_only,SEMINOLE,1.455444888912444e-05,both,0.0,Control
402,2003,Georgia,,SPALDING COUNTY,1.0,60222,left_only,SPALDING,1.455444888912444e-05,both,1.6605227325562086e-05,Control
